user_id,timestamp,domain,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,is_fraud,extra_column
(770)958-5200x8192,2025-02-25 15:32:39,clarke.com,168.17.184.73,47260,TCP,2740,1646,2652,True,,
932-913-2144,2025-03-06 11:38:38,carlson.net,61.113.196.146,31613,TCP,3046,2337,2412,True,,
4403334876,2025-03-30 14:12:27,flores.com,113.199.49.109,3870,TCP,1929,4326,1729,False,True,
+1-542-624-1834x3321,2025-02-13 06:22:57,roy.com,209.64.175.83,5957,UDP,1701,3626,4778,False,False,
392-766-8693,2025-03-25 08:17:47,hebert.com,176.11.62.248,11272,UDP,586,4161,4959,False,True,
001-262-752-0457x64273,2025-01-25 07:13:58,young-jennings.com,40.69.74.103,56628,UDP,232,2999,3420,True,True,
7016169884,2025-02-20 05:22:46,hudson-nelson.com,115.8.21.64,21699,UDP,3529,956,3812,True,True,
(999)809-6729x70008,2025-04-08 06:01:06,freeman.com,196.32.141.77,57195,UDP,2825,4806,1623,True,False,
569-882-1085x16170,2025-01-01 15:20:16,morrison-bullock.net,146.97.138.68,53297,UDP,3008,4050,1124,False,False,
+1-830-871-9679,2025-03-18 19:09:53,rogers-charles.info,153.163.155.150,52581,UDP,439,4755,3158,True,False,
(509)332-1972x6628,2025-04-27 20:22:16,gutierrez-morgan.com,185.10.250.83,1444,TCP,37,3972,3040,True,,
(808)535-7002x747,2025-01-27 13:17:19,butler.com,51.98.195.181,57434,TCP,921,4678,3282,False,False,
(343)279-1134x49537,2025-01-10 14:18:54,mcclain.com,169.212.83.103,11316,TCP,1647,3801,814,False,,
343-915-9214x50890,2025-02-08 14:28:20,torres.info,45.77.245.239,37096,TCP,3188,1702,4940,False,True,
489.694.5427x495,2025-04-27 16:05:37,thompson-jacobs.com,86.143.69.137,8523,UDP,1440,4256,3598,True,False,
+1-377-671-8286x6364,2025-02-02 19:33:33,beltran.info,193.161.126.165,14391,UDP,2228,1006,4300,True,False,
545-794-2755,2025-02-19 06:39:52,mayo-osborne.com,115.238.248.72,11677,TCP,183,1983,2665,True,False,
+1-959-600-3917x9814,2025-03-19 18:53:48,gonzalez-holmes.biz,35.210.196.14,64394,UDP,2327,4641,168,False,,
+1-329-946-4863x5855,2025-01-10 11:50:10,webster.com,112.130.243.215,35135,TCP,1008,1544,4657,True,,
271.413.1505x337,2025-01-08 04:51:23,chambers.com,54.55.114.24,6175,UDP,1819,1504,564,False,True,
425.476.6312,2025-04-10 23:20:23,paul.info,116.133.178.144,14769,TCP,3537,3588,4193,True,True,
786-925-0883x3457,2025-03-31 20:23:21,massey.com,169.2.36.218,26889,UDP,2911,1031,3876,False,,
001-684-286-6047x975,2025-02-04 10:38:40,moore.com,151.203.104.224,64311,TCP,3029,2462,311,True,,
397.204.3719x515,2025-01-03 02:45:12,stewart.com,44.93.163.75,16444,UDP,2956,3264,4059,False,True,
237.342.4884x211,2025-01-06 17:38:09,byrd-garcia.biz,160.89.102.249,15993,TCP,2782,3672,1709,False,False,
6952623948,2025-01-28 13:37:12,sandoval.info,17.243.26.57,45518,TCP,296,124,4666,False,False,
(542)704-3423,2025-01-14 00:37:39,prince-hale.com,12.232.74.237,28342,TCP,445,3603,3181,True,False,
+1-774-586-9535x521,2025-01-15 12:45:15,kelly.biz,125.243.217.65,41540,TCP,2651,3002,1477,True,False,
921.801.7786x979,2025-01-01 09:10:21,anderson-cox.com,99.72.77.151,38931,UDP,2935,2509,1146,False,False,
232.240.4253x514,2025-03-30 05:35:42,garcia.net,9.30.194.247,42318,TCP,1089,4119,3739,False,False,
764-748-9659x507,2025-03-26 21:21:38,wallace.com,65.103.130.148,31548,TCP,3406,252,4488,True,,
(245)242-7794,2025-04-20 20:50:16,clark-stanley.com,37.41.69.212,51618,TCP,2202,3692,4474,True,True,
9229593404,2025-01-25 05:22:47,lopez.com,128.251.66.106,40196,TCP,2765,2400,4520,False,True,
766-702-9598,2025-03-07 00:18:09,meyers.com,223.38.188.253,19351,UDP,3539,3921,443,False,False,
001-582-402-9317x99506,2025-04-16 20:32:10,gordon.com,223.28.38.1,12918,TCP,1524,2286,4423,False,,
(699)772-3822,2025-03-03 05:34:46,brown.com,107.129.221.198,6159,UDP,1275,2297,1079,False,,
(631)374-3323x94595,2025-04-01 10:32:13,savage.com,166.248.135.254,57831,UDP,3287,143,863,False,True,
+1-924-233-0250,2025-01-30 10:30:02,edwards.com,63.71.220.174,37823,UDP,3201,4714,4739,True,True,
407.298.0613,2025-02-02 15:25:39,franklin-barrett.org,58.214.31.64,38200,TCP,3293,1152,2313,True,True,
+1-705-752-2463,2025-01-24 16:38:48,hickman-cooper.com,198.29.252.233,11739,UDP,3026,3436,3130,True,True,
619.287.0971,2025-02-12 17:30:56,francis.com,92.41.55.254,10070,TCP,72,4041,2503,True,,
(616)244-0413,2025-01-08 16:55:59,hurst.info,63.173.159.147,45828,UDP,704,1998,1317,False,False,
343-944-5178x4507,2025-02-09 05:22:30,perez-williams.net,204.207.50.64,4860,UDP,1633,3291,4374,False,True,
+1-206-533-2389x679,2025-01-06 23:23:23,taylor.com,170.192.68.193,10934,TCP,687,3088,2324,False,False,
001-876-807-4386x40457,2025-02-08 12:40:38,crosby.com,191.177.24.214,19857,TCP,101,3678,4376,True,,
001-265-924-1208x8495,2025-03-31 00:56:55,boyle.org,210.24.248.150,59949,UDP,2701,4312,3955,True,True,
001-826-764-1291,2025-01-31 10:01:06,dalton-alvarez.info,32.250.70.159,62964,TCP,904,4525,1728,True,,
(713)509-2721x80457,2025-04-27 21:12:06,williams.com,168.43.149.123,39117,TCP,1964,3391,949,False,False,
001-628-941-5117x212,2025-03-14 05:04:59,martinez-wilson.com,214.206.207.75,33234,UDP,1754,3155,4939,True,,
9109325270,2025-02-06 06:19:25,barton-thomas.com,182.204.135.217,45645,TCP,1244,3642,3284,True,True,
(910)732-9595x901,2025-03-12 22:25:04,marshall.com,81.178.27.189,28652,UDP,72,4370,2378,False,True,
001-719-689-4373x073,2025-04-17 15:57:30,wheeler.com,153.67.112.195,27490,UDP,2840,726,321,False,True,
4545963869,2025-01-24 02:43:16,hood.com,44.168.176.140,29823,TCP,3204,2348,4525,False,,
+1-967-662-3615,2025-04-26 03:57:08,mcdonald.com,64.60.244.184,5194,TCP,3038,2903,4191,True,False,
634-336-5623x942,2025-02-02 22:13:09,george.com,109.34.144.217,20112,TCP,1221,3867,4900,True,True,
(991)428-4398x31047,2025-01-18 09:27:09,davidson.info,11.234.223.129,22550,TCP,1176,2632,214,True,,
498.598.7702,2025-02-03 03:49:58,snyder.org,177.177.30.141,13281,TCP,2515,320,3495,True,True,
+1-431-809-9512x16745,2025-04-20 08:31:43,aguilar.com,103.221.189.29,19298,UDP,64,4974,1949,False,False,
854.379.0260x236,2025-02-25 11:57:53,buck.com,203.241.67.162,30637,TCP,592,1506,3344,True,False,
+1-988-539-4366x470,2025-03-11 07:51:48,rich.biz,37.110.202.38,23333,UDP,1250,4489,4693,True,False,
+1-538-736-6586,2025-01-18 05:32:58,rodriguez.com,8.32.128.31,37474,UDP,3577,3218,1694,True,False,
+1-300-964-0152x398,2025-04-21 16:35:19,jackson.net,196.147.32.186,27202,TCP,2438,4036,1710,False,False,
386-517-8155,2025-04-23 13:17:52,white-stewart.com,118.212.37.57,40335,TCP,3398,2055,1333,True,False,
8133227469,2025-03-07 20:52:36,ramirez.org,88.129.253.175,53570,UDP,1759,4705,4147,True,False,
(312)370-8023x28078,2025-01-08 06:35:38,moody.com,177.209.37.74,44326,TCP,2104,3354,1889,True,True,
779-384-4835x0245,2025-01-16 21:28:55,wells.org,30.5.229.74,35049,TCP,3248,971,3094,True,,
809-878-8959,2025-02-20 11:06:19,thornton.com,110.76.160.252,24855,UDP,737,3863,3015,True,False,
517.377.1505x841,2025-04-19 11:13:20,patton.com,145.187.99.250,42410,UDP,1063,4998,2631,True,,
8759420083,2025-03-09 16:31:50,robinson.net,60.147.154.61,24418,TCP,2073,3959,2338,False,True,
252.794.7897,2025-01-20 17:38:46,campbell-jones.com,77.127.40.89,49974,TCP,2561,2456,345,True,False,
(617)672-1854x660,2025-01-03 03:23:32,cooke.com,27.247.234.31,54230,UDP,2486,2094,3807,False,,
+1-752-669-8366,2025-01-08 04:01:18,black.com,7.185.48.199,38603,UDP,1830,1298,4659,False,,
+1-506-229-0854,2025-03-03 22:45:28,hardy.net,10.213.224.110,23610,UDP,2273,4005,3282,False,False,
001-318-663-9535x2130,2025-04-12 06:24:27,barron.org,169.151.118.137,36440,UDP,1835,2348,3608,True,False,
831.704.7308x41268,2025-01-08 11:26:32,johnson.com,59.134.151.26,42838,UDP,204,1059,1907,False,False,
3012304587,2025-02-24 01:51:53,mcdaniel-austin.com,173.87.170.57,62608,TCP,3511,4392,2096,False,False,
803-325-7972x2832,2025-02-17 14:38:32,velez.com,210.238.10.152,23851,UDP,2138,2103,2260,False,True,
(588)393-8082x0407,2025-03-14 18:45:07,chaney.com,102.148.219.179,16193,TCP,2689,869,2901,False,,
459.740.6336,2025-01-29 02:31:37,cisneros.biz,194.128.218.13,41153,UDP,1041,4252,3188,False,True,
(414)209-7822x871,2025-04-03 01:57:58,tran-francis.org,148.1.71.136,44981,TCP,3439,4262,2719,False,True,
459-570-0795,2025-02-25 00:28:29,bryant.com,73.24.186.172,59214,UDP,2809,4295,2640,False,True,
505-288-9175x0854,2025-01-02 22:36:07,rodriguez.info,40.53.176.158,21867,UDP,3495,3313,4299,True,False,
954-925-4626,2025-01-09 01:18:46,morrison.com,101.91.42.237,17654,TCP,3201,4342,3902,False,,
+1-212-733-8781x31813,2025-01-15 18:12:36,rodriguez-evans.info,171.63.202.103,13486,UDP,2769,798,671,True,True,
398-977-8804x99558,2025-02-26 13:51:49,cervantes-garcia.com,97.145.109.148,37104,UDP,3513,4543,114,False,False,
482-956-2815x858,2025-02-20 22:03:39,johnson.com,8.80.78.157,20623,TCP,3467,1962,1278,False,True,
882-428-0098,2025-04-27 18:19:27,henderson.net,5.79.66.151,38874,TCP,2944,2813,3345,False,False,
980-747-3159x78226,2025-01-15 11:21:14,reynolds.net,21.98.242.241,46745,UDP,1908,228,4422,False,,
9342922909,2025-03-30 10:41:13,newman.com,223.239.248.124,60098,TCP,2645,3303,2079,False,,
001-710-456-6032,2025-02-01 13:53:44,ellis.net,76.132.86.73,44458,UDP,3344,4541,1884,False,False,
4852694840,2025-01-24 21:59:17,smith.com,108.163.238.143,59144,TCP,1337,4956,4590,False,False,
001-651-952-0763x4255,2025-01-05 09:16:23,hale.info,163.215.164.46,26731,TCP,1861,1406,4765,True,False,
(337)904-3713x1119,2025-01-10 11:51:29,newton.com,121.235.16.13,18362,UDP,2950,295,3501,True,True,
658-821-9334,2025-03-20 23:16:24,grant.com,159.65.211.245,58168,UDP,2098,1632,564,False,False,
331.723.6885x12124,2025-03-31 08:06:13,johnson.com,197.247.112.125,46500,TCP,2346,4410,3795,True,,
001-415-453-4170x53860,2025-01-26 04:40:42,williams-wells.info,3.102.98.12,23340,UDP,477,856,3282,False,True,
(513)393-0776x491,2025-03-02 15:02:15,ford.biz,160.132.183.57,45546,TCP,3322,3357,3622,False,False,
249-438-5556x964,2025-03-16 13:02:23,bruce.com,78.23.77.171,1544,TCP,1088,2781,4293,True,True,
603-401-2238x782,2025-01-28 16:26:51,collins-perez.com,29.175.8.38,24733,TCP,100,880,389,False,,
7785759015,2025-01-10 13:16:12,garcia.info,78.241.226.16,39691,UDP,3111,2434,566,False,False,
+1-319-353-4961,2025-03-27 23:12:36,long-robbins.com,6.222.242.116,42048,TCP,1117,3910,3203,True,False,
001-710-988-3049x017,2025-02-11 11:27:20,simpson.info,114.172.1.178,26315,TCP,629,1884,2342,False,,
001-641-730-8851x25590,2025-03-11 17:52:46,lowe.com,32.101.198.25,41273,UDP,495,4368,2608,True,True,
960-367-5890x5278,2025-01-26 00:54:18,graves.com,132.70.88.118,49925,TCP,2286,3867,3061,False,True,
672-409-2677x5124,2025-01-19 12:21:28,nichols.com,175.189.118.79,25237,TCP,3486,1850,443,False,,
(508)587-7263,2025-01-18 15:52:40,perez-johnson.com,118.177.113.151,55294,TCP,1195,3537,1681,False,True,
275.588.9712,2025-04-23 00:29:31,lee.com,73.96.246.247,59074,TCP,2898,4547,3067,False,,
+1-735-729-7233x068,2025-02-03 18:01:56,petersen.org,133.169.142.188,61046,TCP,654,1866,903,True,,
6469287250,2025-01-12 07:33:14,holmes.org,205.85.73.128,2136,TCP,83,1987,4153,False,False,
+1-284-639-9632x78005,2025-03-08 10:42:29,butler-barnett.net,121.235.223.122,38517,TCP,2150,4173,4449,False,True,
001-515-637-5707,2025-02-21 04:06:22,mendez-rojas.com,86.121.58.56,15043,UDP,151,2913,1548,False,False,
907-518-8109x01347,2025-02-09 02:13:56,campos.org,170.86.38.65,42990,TCP,1325,1591,288,True,False,
781.328.8041x32171,2025-01-22 16:11:19,stark.info,170.195.4.243,63953,TCP,2091,4527,1195,True,True,
470-786-8273x32666,2025-03-23 13:26:35,campbell.net,124.86.92.142,15142,TCP,1564,2900,4784,False,True,
803-303-3916,2025-03-31 13:23:37,brown.com,78.155.195.235,53688,TCP,2211,3790,3577,False,True,
209.865.4997x71211,2025-01-16 11:49:14,mitchell-olson.org,24.177.136.119,11301,TCP,2344,2509,539,False,False,
(551)280-5363x932,2025-01-11 17:30:36,martinez.com,168.183.17.99,5406,TCP,2019,4367,2811,True,False,
(872)225-4634x0445,2025-03-09 03:52:35,rose.info,163.234.252.149,1441,TCP,2230,1573,4326,True,True,
001-377-823-0423x189,2025-03-17 05:18:33,collins.com,114.58.221.101,9833,TCP,615,1075,4142,False,,
290-701-2570x36715,2025-04-20 07:50:35,mcgee.info,162.132.111.111,35069,UDP,2927,3294,3916,True,True,
315.767.7886,2025-03-24 22:09:34,barrett.com,203.171.159.139,56548,UDP,787,3199,1519,True,False,
+1-512-914-1897x6640,2025-03-22 11:15:15,griffin.biz,142.72.12.13,57812,TCP,1767,4247,136,True,False,
001-750-922-3605x4551,2025-02-10 16:53:01,young.com,77.133.154.224,3840,UDP,1618,2469,2695,True,True,
726.984.2486x048,2025-04-03 00:56:30,schmitt.com,1.34.179.131,13188,UDP,3236,973,2283,False,,
+1-387-984-3887,2025-04-20 03:36:44,johnson.org,8.249.94.124,60779,TCP,356,1228,1510,False,,
464-760-4959x2298,2025-04-09 12:18:34,blackburn-jimenez.com,101.252.51.152,37654,TCP,2808,2787,2694,False,True,
892.476.1255,2025-01-21 05:51:13,jimenez-garcia.biz,134.180.131.232,46048,UDP,2850,1036,2351,False,False,
577.676.5467,2025-01-11 00:47:42,trevino.com,86.187.92.89,61971,UDP,2231,1958,2633,True,,
479-597-3867x10308,2025-02-15 15:11:28,romero.com,27.198.21.50,35608,TCP,2442,4219,4594,True,True,
(660)589-4830x0893,2025-04-20 18:04:43,craig.com,35.102.194.43,53870,TCP,3243,2793,2076,False,,
+1-399-398-6254x31452,2025-03-08 06:42:59,stewart.info,196.8.246.45,55408,UDP,67,501,4183,False,False,
(232)538-2963x8643,2025-01-21 04:23:16,jones.org,51.248.17.107,45526,UDP,1435,3302,4921,True,,
+1-637-499-4209x1658,2025-04-28 15:50:52,barnes.com,19.37.88.154,6791,TCP,1015,3828,1798,True,False,
(803)922-4231x975,2025-04-14 06:44:25,mendez.com,7.143.16.217,28767,UDP,3432,4442,4441,True,,
(444)594-8218x1906,2025-04-05 21:05:52,potter-bates.biz,206.102.83.208,45305,TCP,1389,1635,4111,True,,
894-849-8446x599,2025-02-20 19:21:01,roberson.com,175.217.121.68,18822,TCP,914,3993,723,False,False,
823-868-5064,2025-03-18 20:56:07,leonard.com,56.23.111.173,55184,UDP,1364,3256,2802,True,True,
439-699-3419,2025-04-22 22:10:33,jenkins-abbott.com,10.255.8.53,48450,UDP,2983,1471,2251,False,,
001-555-710-3066x4064,2025-03-28 13:10:59,francis-garcia.com,72.4.60.5,5915,UDP,1341,1818,4861,False,False,
001-474-697-1535,2025-03-18 09:04:46,evans.net,159.193.183.89,44278,UDP,260,4191,3851,False,True,
(264)409-8054,2025-04-29 04:03:38,marshall.com,76.157.218.10,48458,TCP,3238,4731,1096,True,True,
544-537-9987,2025-03-22 11:56:32,short.com,104.183.197.89,48875,TCP,195,2192,4301,False,,
772-245-1477x025,2025-03-29 22:29:37,webb.net,148.0.73.135,47807,TCP,2217,2686,4239,True,True,
695.395.4129x22202,2025-04-17 13:19:28,cox.com,50.187.113.224,34479,TCP,3138,3217,2375,False,True,
679-257-0016,2025-02-09 04:43:54,johnson.com,141.245.105.19,13554,UDP,2629,4377,4922,False,,
2375267331,2025-01-08 12:42:19,patterson.info,79.236.93.182,2518,UDP,2660,2271,857,True,,
386.346.7393,2025-01-28 15:12:07,thomas.biz,199.195.237.166,54757,UDP,3475,1557,1144,True,,
(710)898-6706,2025-02-13 00:52:54,jenkins.com,48.247.114.167,14603,TCP,3379,4473,633,True,True,
001-753-361-7539x675,2025-03-10 01:52:17,moore.biz,10.178.154.21,2803,TCP,501,4484,1399,False,True,
(999)357-8667x64842,2025-03-29 18:57:34,brown.org,188.95.155.167,41216,TCP,2694,4060,2343,True,True,
338-984-8629x39561,2025-03-05 04:03:10,gonzalez-curtis.com,69.208.184.22,17602,TCP,1817,3579,1961,False,True,
(914)409-3074,2025-02-26 11:19:29,chen.net,132.112.134.133,49044,UDP,2381,1231,4355,False,False,
9088636541,2025-04-22 15:16:41,moyer.com,6.7.82.173,43365,TCP,3503,938,4099,False,False,
738-990-6266x989,2025-04-07 10:57:02,griffin.biz,187.15.198.155,42495,TCP,555,4086,3920,True,False,
(346)353-2923,2025-04-15 14:30:55,gibson.com,166.44.126.154,50188,UDP,3367,3443,3452,False,True,
454-734-2356x401,2025-04-15 19:26:32,stanley.biz,175.40.219.58,7442,TCP,1972,982,4108,True,,
(705)821-8375,2025-03-02 12:13:15,powell-brown.com,3.75.184.61,62807,UDP,226,1730,3077,False,True,
+1-845-720-7485x1001,2025-04-21 12:47:08,rice-clark.com,60.85.7.247,35722,TCP,1522,1154,4774,True,False,
001-962-349-2620,2025-02-14 14:00:15,whitney.com,129.101.76.229,43613,TCP,434,1840,3273,True,False,
+1-958-271-0074x4445,2025-02-05 22:16:46,harper-guerrero.biz,166.232.198.16,1637,TCP,2993,2437,3756,False,True,
001-344-730-3242x54464,2025-01-07 10:37:11,morrison.com,157.54.141.173,41091,UDP,826,2081,4927,True,False,
001-613-788-2826x45020,2025-01-05 11:28:12,anderson.com,213.16.87.5,9216,UDP,3576,3226,1107,False,False,
884-213-4298,2025-01-20 01:39:25,gomez.org,220.63.105.33,58607,UDP,3038,137,2354,True,,
(533)524-0132,2025-04-08 05:41:46,thomas.com,68.249.38.160,27984,UDP,1102,3679,2997,True,True,
8585548182,2025-02-23 08:50:54,wagner.net,6.172.132.34,34401,TCP,2940,4679,2164,True,,
001-226-610-8116x9921,2025-04-08 00:16:29,craig-allen.biz,140.220.96.40,64350,TCP,2235,3628,917,False,True,
369-931-6316,2025-01-13 18:54:14,bradley.com,107.202.233.16,50273,UDP,3478,4478,781,True,,
(435)587-2743,2025-03-22 00:22:53,schroeder.net,150.223.41.247,11448,UDP,3123,2776,218,True,True,
001-834-547-8487x272,2025-02-09 02:08:07,wright.com,114.218.131.12,16311,UDP,1116,3580,1680,True,False,
(327)499-4153x67116,2025-01-30 21:10:52,green.org,178.36.153.238,30539,TCP,3075,4708,4564,True,False,
+1-822-370-9967x1564,2025-01-04 11:11:48,williams.biz,172.200.145.191,6747,TCP,2085,4803,2660,True,True,
248.560.6150x51755,2025-04-18 04:15:34,steele.net,40.131.111.65,7408,UDP,1249,643,317,False,False,
295-216-5818x652,2025-01-14 10:50:34,smith-foster.com,209.60.205.201,20922,UDP,565,4916,857,False,False,
001-667-245-9045x3298,2025-01-07 18:54:24,jordan.com,105.30.166.104,47297,UDP,1568,4411,1031,True,False,
001-482-926-9342x96768,2025-03-25 03:55:13,hill.biz,31.49.220.180,25352,TCP,1262,599,343,False,True,
869.620.6265x444,2025-03-16 03:01:18,hernandez.biz,90.240.90.132,55853,TCP,1725,1330,3648,False,,
318-874-4725x0903,2025-03-09 16:47:54,walters.org,68.114.21.116,4099,TCP,410,1715,2387,False,False,
976-567-1579x714,2025-04-02 13:36:19,cook.com,109.127.81.20,10214,UDP,100,484,2845,False,True,
(918)295-2777x56616,2025-03-28 22:44:59,wright-blevins.com,168.156.136.145,17400,TCP,1009,4074,2999,True,False,
925.337.4261x878,2025-04-02 19:16:29,hamilton.net,84.252.28.35,37085,TCP,707,3945,2944,False,False,
001-432-985-8071x90238,2025-04-15 05:21:16,scott-carter.com,75.104.176.144,32868,UDP,3583,2111,437,False,False,
484-688-1732x81220,2025-03-03 09:53:01,alexander.com,62.172.177.97,58017,UDP,2877,3450,1916,True,True,
(525)706-8382x90550,2025-03-22 06:33:06,gamble-thompson.com,34.75.218.140,30438,UDP,3280,1413,3335,False,,
001-485-728-9776x14463,2025-03-22 08:13:07,fowler.org,5.40.129.249,1858,TCP,75,2048,2332,True,False,
001-764-208-4195x23587,2025-04-12 21:48:05,herrera-davis.org,90.44.88.221,41619,UDP,740,4654,253,False,False,
607-914-7297x5176,2025-01-19 07:13:36,porter.com,130.19.61.60,49540,TCP,3462,1980,3315,False,False,
001-615-607-7793x93207,2025-02-18 11:36:20,schmidt.org,204.94.53.59,36058,TCP,1832,1502,1051,True,True,
(663)354-0711,2025-01-30 08:52:13,williams.biz,59.20.233.49,53544,UDP,1944,1328,2661,False,True,
851.254.6816,2025-04-28 01:48:36,thomas.com,76.95.95.235,45986,UDP,66,3126,3590,True,False,
567.245.5582x650,2025-01-01 03:32:03,randall.com,81.49.244.80,59867,UDP,1389,255,3645,True,,
407-755-3933,2025-03-08 09:48:49,sutton-jackson.org,200.219.13.85,56416,TCP,1382,2319,4561,True,,
3775348271,2025-02-19 05:43:17,martinez-weaver.com,23.144.222.230,27718,UDP,211,1469,610,False,False,
+1-814-849-9676,2025-01-16 07:11:23,mcdonald.biz,27.116.190.195,26321,UDP,1138,2307,2082,False,False,
001-739-992-0601x2238,2025-01-03 14:06:19,ward.com,174.205.223.6,48302,TCP,1893,412,2829,True,,
001-228-272-7367x10456,2025-01-15 20:07:46,harris.com,98.248.202.71,53147,TCP,752,1365,499,False,,
498-385-5623x16300,2025-01-09 08:41:51,johnson-daniel.net,153.209.178.21,42960,TCP,616,3188,4744,True,True,
226.315.6642,2025-01-24 15:10:41,gonzalez-ponce.org,156.116.27.12,12702,UDP,1563,1554,2657,True,False,
(959)826-8607x9685,2025-04-08 23:53:26,hawkins-luna.com,129.207.36.63,38685,UDP,3245,1107,4206,True,True,
+1-602-763-7442x111,2025-02-13 05:36:28,schultz-garcia.com,196.208.66.111,35016,UDP,221,3883,4370,True,False,
001-424-927-6420x1553,2025-01-24 03:22:12,jordan.net,123.152.96.248,12181,TCP,403,3047,3981,True,,
971-648-4727x7245,2025-02-28 14:44:26,baird.org,67.110.170.147,46753,TCP,3461,2919,1683,False,True,
5358829802,2025-04-05 23:10:30,clay-ryan.info,6.41.229.32,64665,TCP,1109,2109,2180,True,,
838.647.2563,2025-02-19 08:05:10,nichols.org,113.108.240.255,26901,UDP,1169,2942,3618,False,,
001-816-542-7857x1567,2025-03-09 19:05:45,gardner-guzman.com,41.46.91.230,35849,TCP,2676,2600,3483,False,True,
552-230-8602,2025-04-24 21:20:18,bright.net,115.50.196.219,50510,TCP,318,4131,662,False,True,
888.900.2629,2025-04-18 20:22:45,donaldson-hahn.com,216.240.17.85,23340,TCP,1487,4379,4659,False,,
606.486.3179,2025-02-20 21:10:34,perez.org,48.30.234.25,45394,TCP,774,3393,4931,True,True,
493.387.7632x238,2025-02-19 22:07:43,taylor.biz,70.128.203.51,9384,UDP,3436,2669,1717,False,True,
(509)298-3423x57430,2025-03-24 23:15:19,collins-turner.com,182.98.186.122,4675,UDP,80,4780,1366,True,,
(227)222-1877x890,2025-02-15 13:49:59,little-morris.com,93.57.3.202,13024,UDP,1979,4770,3481,False,True,
272.683.3275x3282,2025-04-24 15:54:15,davis.com,155.23.187.254,42639,UDP,2939,4437,2160,False,False,
379.322.8651x72914,2025-01-16 05:49:37,miller.org,31.31.166.55,45126,TCP,3426,4213,4816,False,,
224.538.6141,2025-03-13 08:36:25,frank.com,117.71.217.205,65321,UDP,2652,3459,385,False,True,
(756)955-9751x8907,2025-01-31 14:30:46,smith.org,167.204.98.211,56960,UDP,2433,3006,3575,True,False,
(731)325-2762x6229,2025-01-13 01:14:19,perez-fields.com,22.154.4.186,34423,UDP,2208,648,3471,True,True,
+1-614-242-4748,2025-02-10 01:14:44,gamble-johnson.com,62.60.55.107,61990,TCP,1965,3482,4640,False,,
2349264325,2025-01-06 09:53:10,carr.com,216.147.207.225,64695,UDP,732,4468,331,True,,
001-925-313-9196,2025-03-13 09:13:50,delacruz.biz,188.60.155.250,60785,TCP,248,4840,2695,True,True,
+1-703-258-8063x3434,2025-04-11 03:18:10,morales-owens.com,62.93.88.20,59573,TCP,3286,1870,3899,False,True,
805.594.1218x477,2025-04-18 08:32:09,rosales.com,41.75.217.135,22648,UDP,3258,4111,920,True,,
980.369.2901x146,2025-01-03 16:20:40,savage-harris.com,184.136.33.154,57824,UDP,1864,508,4478,True,False,
+1-913-498-8006,2025-02-07 20:34:45,frederick.net,191.95.15.20,4950,TCP,109,358,100,True,True,
+1-365-892-3274x2135,2025-02-11 16:38:56,ruiz.com,80.58.106.229,14063,TCP,2573,437,519,True,False,
+1-234-630-2040,2025-03-14 12:13:30,gonzalez.info,149.109.125.224,63806,UDP,525,1217,4086,False,,
4073976094,2025-04-20 07:30:44,hatfield.com,200.68.105.140,46115,UDP,103,4559,3060,True,,
549-642-6629x5264,2025-04-05 06:08:44,vega.net,202.49.79.63,53586,UDP,2396,3337,1798,True,,
+1-849-630-3601x331,2025-01-30 06:30:51,martinez-smith.com,108.218.112.189,13452,UDP,2573,2836,1034,False,True,
+1-875-373-1454x1534,2025-03-09 21:45:24,smith.com,65.120.193.247,14136,UDP,11,1318,4168,True,True,
+1-430-561-2819x68964,2025-03-11 07:16:17,villanueva.biz,50.217.72.30,23730,TCP,2757,1743,4105,True,,
(913)847-4062,2025-01-20 23:09:58,lewis-carr.com,220.173.102.57,27445,UDP,2752,466,2664,True,False,
+1-751-255-9800x121,2025-01-24 12:02:33,patterson.org,212.156.185.81,46025,UDP,1427,2108,2901,True,True,
(596)509-4528x9331,2025-03-10 19:16:55,coleman-fernandez.org,26.153.124.202,33697,UDP,2887,4888,2967,False,False,
799.785.4189x9612,2025-01-13 10:50:28,west.com,204.164.212.78,2734,TCP,1220,1968,3786,False,,
3834050743,2025-02-27 23:51:06,mayo-morton.info,27.129.52.100,15031,UDP,1776,2841,2875,True,True,
001-432-724-5663x436,2025-04-19 13:45:53,mitchell.com,139.117.218.161,62092,TCP,280,4720,1774,False,False,
+1-298-499-4222x134,2025-03-26 13:34:20,cook-henderson.com,95.218.177.162,24106,UDP,115,666,2100,True,,
(605)397-8401x8719,2025-03-29 21:21:25,little-guzman.com,184.15.173.56,1859,UDP,3182,2545,594,False,,
+1-303-800-6806,2025-01-08 13:26:37,woodward.biz,160.16.3.30,18780,UDP,548,2579,377,True,False,
001-848-334-4065x61249,2025-04-18 10:07:39,watson.com,66.4.184.39,64928,UDP,2304,166,1145,False,,
615-519-3061x2948,2025-02-19 19:00:30,murphy-donaldson.com,130.124.25.44,41848,UDP,1277,4648,4399,False,,
474-303-3770x560,2025-04-19 23:05:22,miller-hudson.org,107.89.199.5,32083,TCP,50,4597,1026,False,False,
001-542-273-1458,2025-04-21 06:50:51,ramirez.org,64.201.24.154,50887,TCP,1845,1264,1392,True,False,
