caller_id,callee_id,call_start,call_duration,call_type,cell_id,location,imei,is_fraud
720.882.6882,+1-724-997-9222x24243,2025-03-01 17:48:51,77,voice_in,month,"79.00430552914443,-100.50740241338802",564826b1-60f2-4caa-a97e-63e105aa4220,
398-760-1154x614,4466814630,2025-02-15 09:01:16,431,voice_in,fear,"-69.31589991246878,122.79372200901872",6b35a3b0-aee4-4b68-a4f7-9f74531d391d,
001-733-731-7577x77200,(726)417-1993,2025-04-21 23:38:42,96,voice_in,leader,"-12.691958801737997,123.99459643360501",e30c6097-9a2d-4ca3-9f99-d4fc7ca6067f,True
+1-867-398-3405,418-263-0267,2025-03-10 21:01:09,388,sms_out,hold,"9.152648546446528,143.3541413764387",e57b2e19-b0a0-453c-8831-596dcbca3271,True
(731)673-6069x9201,621.450.6365x62363,2025-02-12 19:15:05,651,sms_in,maybe,"14.10773619346297,148.41820438591708",27ad10fe-9232-41a8-ba74-5969ac888890,False
+1-919-949-4390x5724,001-652-349-6253,2025-01-21 11:38:35,1158,sms_in,mother,"28.160612676782335,-132.91424648315933",7faa729f-7862-4af0-8a3a-dcb41994d7d9,
8639310598,(586)237-5205x060,2025-04-14 16:38:12,541,sms_out,anyone,"48.03305117412967,10.627978768837863",e769abfc-9acc-4fdc-a896-b0d22db1559c,True
7333644602,001-973-345-1384x656,2025-04-11 01:41:43,776,voice_out,door,"3.2697979053136805,-61.50461259168975",6f16b8ed-cbba-4bd4-ad36-7f83357fafdf,True
494.941.9621,704-992-3939x18460,2025-03-25 02:44:01,811,sms_in,official,"-60.67922948450979,72.06966271487812",39e4ea19-311c-40a2-bf52-ed625ef2f1cf,True
7943341741,596.257.5807,2025-03-08 04:09:15,797,voice_out,cup,"86.3073971555022,135.56015122971553",44860f0f-3d8e-43c0-a232-607ca61eb31f,True
969-298-0450,736.656.3969x09682,2025-03-17 09:55:11,492,sms_out,production,"15.140881698515557,68.40973544532585",b2ca8e38-ce3b-430c-8b12-843e4ebd5a5e,False
001-762-637-6502x42332,(736)239-2895,2025-03-31 18:48:12,476,sms_in,dog,"31.327226927958833,74.13095699589701",52e0364f-91ae-4feb-9dd0-989be018fae4,False
001-264-339-2370x1677,(903)292-9711x91768,2025-04-20 15:11:31,980,voice_in,thing,"-76.9785982913341,165.4407324218227",27d3f6e8-3f0a-4e3f-8ebf-cb9b49edc0c6,False
001-834-442-7288,(765)460-8700,2025-01-01 22:57:33,836,voice_in,ball,"-23.099687994343796,96.0912473472755",09e3a965-da1e-42b5-9076-2e07d6c7311b,True
454-704-2851x1191,967-928-8733,2025-01-20 08:43:41,233,sms_in,situation,"1.4922803598713585,-1.4073065054957397",077033d5-2077-490a-8f30-d753915672dd,
(914)875-2419,(581)828-0777,2025-03-20 18:13:23,491,sms_in,trial,"61.04410635846912,-131.71306191512258",6da0f575-df5f-4863-80c8-566907a87a07,False
+1-409-479-5182x051,(502)355-5728x65268,2025-04-08 04:00:43,764,voice_in,name,"-84.91221379648631,-94.60801783362739",88d31dc8-36f9-4e21-81a0-d74fcc9e7d64,True
(404)975-1448,767.288.0867x079,2025-03-20 12:27:55,219,voice_in,moment,"1.8385108371199692,70.51950425478",e4e2c30d-1cc2-4d91-9158-15510d3d23f9,False
(611)708-2530x922,601.980.1314x7907,2025-03-15 00:13:18,204,voice_out,least,"72.5632080012029,169.6527529866907",f6771630-4306-4ab1-be55-50be619efd67,False
(872)604-9384x5118,001-938-733-2497x3375,2025-02-28 00:06:15,847,sms_in,when,"-23.881484103200236,-81.6938344544629",c3bf5f0d-61e5-4147-97bc-2474526207cd,
+1-417-483-7576,+1-264-904-5418,2025-03-31 11:03:38,915,sms_in,mean,"-38.74678413499685,-79.42243038439693",107aa4b1-c80f-468a-afe0-104d4325da83,
5539438168,220.463.7040x800,2025-02-11 02:39:35,137,voice_in,light,"29.680259140479905,-150.38407771901012",5943f67f-b59d-4d3f-a1b2-082c61354353,False
+1-860-919-9433,+1-838-555-1896,2025-02-24 22:34:37,741,voice_in,short,"13.015948781897876,164.01084850397717",400f6c6f-e087-4157-b51a-6468c17c9883,True
(365)710-0015x28580,001-746-553-3772x35976,2025-02-24 22:57:42,822,voice_in,soon,"-58.4973515741786,143.73950136319695",4b65a9cd-b454-4b6c-90ff-8ee5d2da3c8b,False
820-778-5319,286.484.3355,2025-01-16 23:18:58,967,sms_in,task,"42.78712933975822,38.39716019308881",3b375ae6-2fcd-4fdc-b58c-216e9fcb14ee,
729.692.0366x67268,(549)397-6204,2025-01-19 01:20:12,295,sms_in,camera,"-55.508766438879256,145.43936195204492",40175d8a-3bdd-4b01-aec5-9393829acaf2,True
+1-844-433-8288x94934,001-641-437-2667x09404,2025-02-09 04:54:04,521,sms_in,friend,"-56.871930384647555,54.689095901452475",1b4357ad-ddbb-4c8f-84d1-91acb42f4f24,False
923.225.9992,895.242.3904x9236,2025-03-20 13:47:37,602,voice_in,probably,"-53.84568746062096,70.32565983970787",d6e5ec47-3e2a-4287-bc14-056487425c54,
762-390-1038x18657,(474)533-8755,2025-02-11 18:20:54,89,voice_in,under,"-37.62444691573918,37.258355758562516",821dab7b-e8f8-4e20-bcce-dc14535e8af5,False
001-287-475-1585x25685,606.315.1297,2025-04-27 03:02:16,562,sms_in,war,"64.92593661188448,-149.35637051076674",29572a4f-14b2-4129-81f0-b2f40fadaea8,True
(247)941-0631x447,+1-839-532-4978,2025-04-16 18:59:43,967,sms_in,can,"-0.8361695109396123,-81.31187387008029",c6040fb0-001b-4277-8494-cee172e6cbc3,False
(366)473-4327,+1-878-968-0963x54200,2025-02-03 07:43:38,1029,sms_out,day,"84.81903392815852,-31.091960006377718",7b90ea48-76c4-4ee2-b4fb-5c0c196d2863,True
001-448-401-7063x38857,001-540-338-4189x78580,2025-01-19 17:04:04,72,sms_in,no,"37.88076543479531,-171.09821067147874",d618b906-0d99-4f69-9838-e13ea54d48a9,True
581-414-6151,256-418-7489x3259,2025-02-05 02:18:43,102,voice_out,rate,"25.190441676280543,-175.05095089885899",9ae2f747-f571-4019-aefc-9ba9921f3545,False
6366733296,750-259-1389,2025-03-06 12:28:26,952,voice_out,reason,"48.32440721687337,-118.70451028509702",97ec9c84-983f-4c7d-bf3f-7626c1f6c5aa,True
(657)602-7978x72812,+1-687-578-8893x44015,2025-02-22 20:05:29,8,voice_in,run,"-37.25223280607396,108.98216516807116",657b05fa-8e93-4d3b-9974-c46669bf164f,False
323-345-5603x40580,(869)600-5973x59148,2025-01-28 05:04:36,1056,sms_out,industry,"-38.06319587137134,165.97844975160945",45bf0588-9690-4b18-8289-3b5fcdab7f17,False
312.532.4181x6448,489-372-5540,2025-04-21 00:24:48,783,voice_out,hand,"59.952194055913424,61.93263577373264",7786aecc-3d54-418a-a90b-3e0c8d8cf95e,False
+1-737-712-0549x73660,(326)423-1623x818,2025-04-23 08:25:25,551,voice_in,hand,"-11.103340797770642,-168.06901875078475",660332a2-66d1-470b-a9e7-5e078f8ec21a,
3117681073,232.426.0219x42724,2025-03-10 21:57:18,332,sms_out,by,"-7.975716183918777,-105.67169190783689",5ac1764d-14d0-4d9f-bcdb-05a22ce5665d,False
(301)267-7974,001-293-960-9895,2025-02-20 01:04:48,179,voice_out,ask,"-35.27870486303588,9.684585977446545",ed791bb9-538e-46ec-85e6-dec58e53bc5f,False
289.897.4964,8463198090,2025-02-17 14:05:42,994,sms_in,country,"-49.17569801646096,99.97479837058478",1373db3d-163a-42af-ae27-35d552c86863,True
656.802.7773x05450,231-786-3905x88294,2025-04-10 16:08:39,1038,voice_out,difference,"-87.19052399225059,26.26780314251016",046e4be2-f375-4576-a3c3-037467040f75,False
230.237.8911x9710,874.353.7674,2025-01-31 14:49:22,487,sms_in,both,"-31.948476291334536,-112.3633666180126",208df438-1166-4e86-8419-15f09b7efbdc,False
415.339.5255,+1-763-560-3285,2025-03-16 01:38:32,558,voice_out,easy,"-47.80564067330378,148.4662630060825",55345cb9-1115-4976-b0ce-48f62fe5e6d8,
001-856-426-1014x6195,(483)884-5450x520,2025-02-14 13:14:02,942,voice_in,run,"-24.063803315471773,-108.03611578425915",94c21564-be84-42de-8c0f-14cf83ceb55f,False
372.797.8794,+1-507-312-1281x0801,2025-02-12 23:17:50,58,sms_out,some,"-43.86598167697329,131.49931678379892",5e47a2c4-6d80-4038-afe1-4c86fdd954e3,
315-855-2603,816-442-4094,2025-04-08 00:24:15,314,voice_in,everyone,"16.51299044945233,-79.76812393848779",1e9c0f81-fca7-4c74-b03b-89ddcb67f68f,
733.801.4290x524,533-658-0263,2025-04-19 21:48:22,854,sms_in,popular,"88.0114872973738,60.30937708449201",5285bb65-f3e9-4af7-84fb-eaba335b16ed,True
685.251.4694x15917,2584860930,2025-02-17 15:35:36,100,voice_out,describe,"84.37820592005292,152.73319243302677",3a0ec026-f4e1-469f-9f91-d7ad0e0b77d6,
902-445-4865,+1-261-522-5061,2025-02-23 05:43:35,424,voice_out,modern,"13.75087778408411,-170.82962518580862",4e892ebc-2db7-4a21-8b50-8fffb19aef2b,
6039019494,(513)715-3285x4372,2025-03-05 21:01:47,248,voice_out,get,"-54.41657951843198,-135.0907362186799",f640c961-4f24-4aeb-bee9-0147ae6ffd0a,True
526-229-6752,+1-917-411-3836x7154,2025-01-30 21:25:31,79,sms_out,friend,"3.470253179405205,135.72442042621566",69989ffe-781a-4d84-8b24-bd75ae07e3d8,False
+1-554-901-0513x427,211.821.1319x107,2025-01-28 00:15:54,32,sms_out,although,"23.79945083194849,157.9680128840527",88e763b6-ee6e-4e56-87a6-d95d7d82d5b3,False
301-659-4612,+1-779-532-6440x35163,2025-02-22 00:56:25,790,voice_in,memory,"14.488531550426458,137.98980556503602",34db32b8-c7c6-4cf0-b3ea-918db19734e1,True
679-491-4280,(810)441-2349,2025-03-12 04:13:19,967,voice_in,without,"-86.45933757493506,21.381430616208206",7e86aa1a-a443-4be2-8c65-4ec9ba615670,False
535.398.9445x99713,(832)635-4599x4770,2025-04-01 21:11:01,1050,voice_out,team,"-55.853677457114706,139.92372717881716",3b270ed1-25f3-407f-99bf-9699b2de942c,
486.352.9713,357.598.2889x60519,2025-03-27 19:28:36,214,voice_in,until,"55.92968253255282,-141.46553790369992",3c90aff5-a8ce-4a97-8944-ad7373b239eb,
439-776-9443x7151,(467)245-2875x88610,2025-02-18 02:13:56,864,voice_in,you,"-27.749411372041187,-101.58925120172529",b4fd0fe3-d3f7-442e-8933-9b0c9242f088,
834-718-8270x04610,9056869442,2025-03-04 07:05:43,834,sms_in,skill,"-10.172875321615635,-163.4561408124085",309756bd-da29-474f-a7d9-a2e64ac87b7f,
9423881701,001-628-332-4126x8625,2025-01-28 06:37:25,804,voice_out,study,"57.242353611926944,83.35752548345823",e40a31b7-146a-4636-a9ef-16814c31d27e,False
+1-600-307-2867x1848,(598)774-4583,2025-03-09 13:29:17,1126,sms_in,onto,"-62.705730365556256,41.52294308999521",ae5c49db-2e22-4d27-8ea2-92c9c1838d54,True
001-924-739-3004x72425,001-785-849-3992x5538,2025-04-16 03:48:54,914,voice_in,series,"85.30519383258078,-167.76160431831048",2ad8b899-dfe6-4e21-aa05-58ed0a558be2,True
001-777-332-2430x30816,433.642.9363x636,2025-03-09 00:44:23,910,sms_in,wind,"14.731712928616119,21.524095424284127",54e71d17-a86c-4ba1-b80f-8efb8d3f9f8c,True
(708)424-7770x5766,001-577-349-6383x22022,2025-03-06 09:50:33,463,voice_in,political,"63.75081534796371,18.10249494586651",5b3e5f0c-8c53-4a89-be50-6557fb96e2fa,False
683.247.5504x4619,(783)798-4058x74743,2025-04-22 21:28:52,515,sms_in,word,"86.89569384237595,24.3937256417571",0a28fcac-15a4-40c1-9635-1856eaceb73c,
+1-771-884-4505x6989,(371)706-0009x4009,2025-04-27 02:26:19,1123,sms_in,late,"-62.08599316092236,-106.72058567328294",ad076fe3-1b19-415d-9efd-6a0ddd53bf0f,False
001-593-924-6494x7692,610-614-0484,2025-03-11 10:01:49,571,sms_out,lose,"-36.77508907012721,74.9188321618858",5193fe11-3539-472b-a211-ae25bc3d2c41,True
(804)537-3167x809,591-697-9419x84650,2025-01-15 16:51:20,596,voice_in,product,"54.04787237454428,-165.50608280517952",9f52b8b8-4033-4989-83c2-127e317263bb,False
+1-868-258-8805x694,001-805-511-4324x2407,2025-04-10 05:16:07,170,sms_in,hand,"-51.89901636677113,43.155332284691355",d63ae1c8-60f9-46e5-ab23-babbbdb5d71b,False
+1-482-927-3350,641-975-4157x26026,2025-01-05 01:22:02,186,voice_in,film,"71.73788624068709,-62.13654918846274",a7d94dcd-c043-47f0-8dd2-a81ad8744aa4,True
+1-356-885-1974x62727,+1-966-331-7491x86303,2025-04-26 09:05:49,1174,sms_out,eight,"-86.86408811794306,-113.74230026775464",99c7cc94-756d-4ce1-ab3a-2e721eddae3a,
795.596.0588,255.873.0548x4947,2025-02-18 08:53:46,1058,sms_in,amount,"-10.752110061800849,10.6583314206909",f9795d3a-df2e-4701-a3ad-b69136d98684,True
285.946.6464x299,333.806.1523x41698,2025-01-03 15:04:28,958,voice_in,add,"4.150435725145556,141.65650832634674",a5fb3e74-1691-41a0-9738-88ce3b13b330,False
001-876-468-3246x510,+1-428-513-3198x058,2025-01-08 10:47:42,68,voice_out,here,"-69.52164039392618,-86.94732154918074",00cc2833-c935-47e3-a99e-e174d3671c4d,False
768.321.5213,001-497-357-9838,2025-01-21 21:14:02,503,sms_out,over,"42.008016623541266,151.63302872981842",e06b0b51-5d79-4d9b-8c20-07b321b97e71,True
(318)650-3041x719,001-228-816-0270x6417,2025-04-28 22:27:31,588,sms_in,hand,"-14.376631682755502,24.43703487072409",0993c6cb-a0a9-4e5e-a193-d79cd5e8d4cd,False
(873)927-7913x5362,001-326-207-7626x01666,2025-02-26 07:45:00,959,voice_out,begin,"-3.295793598275239,-5.224339721314863",b6b9d80d-318c-4aba-8a44-4170c548fd86,
+1-650-803-8236x91150,001-871-435-8584x6365,2025-01-18 08:04:01,605,sms_out,large,"-34.228673352809345,-74.01298503473583",de030c08-cec7-4995-929a-8a0c3f7fd035,
(894)467-8457x88118,812.838.0104x32807,2025-01-27 07:40:56,318,voice_out,city,"-76.6148333124225,73.60204120077617",149259de-4ea2-4e01-9fdd-a1d1fc2d6177,False
+1-961-621-6166x40513,8933795887,2025-04-02 23:47:28,403,sms_in,admit,"29.051115951705725,-140.22269901237442",4856f73e-682b-4453-82e1-e20dfae0d0ac,False
+1-474-813-2942x866,(743)845-2112x0995,2025-02-20 17:49:14,315,voice_out,affect,"7.065109819799929,-125.75440763345696",22343a37-c7db-4c26-b3d8-a8d37b2ec2be,True
942.248.9451x946,370.504.7443,2025-03-03 06:36:09,50,sms_in,event,"77.37296585412886,-170.13492396203287",6df4725d-99b0-47dd-9bff-072ea7cafd37,
414.528.0731x01442,001-371-968-6803x39104,2025-03-19 20:48:12,1027,sms_out,city,"77.69623877861164,164.9325430256639",fd3b86e2-9f30-44cc-8da4-f7c0ff0a5c81,True
001-455-359-3103x96602,981.630.5016,2025-02-16 17:09:30,652,sms_in,face,"-10.735262251203011,77.43602624698156",31a20ceb-9881-4498-a562-8808042a2531,False
+1-302-834-7603,+1-819-562-9174x507,2025-03-20 07:44:58,1154,sms_out,body,"66.35772862720953,-154.66980641514485",ddc54290-9a00-481a-a126-b81ce2158d4d,
(782)215-3507x868,(646)705-6344x07792,2025-02-26 23:45:08,353,sms_in,beyond,"27.20628110961448,-101.8570913828406",e9a7a773-d00c-45f1-ad8d-4f4252da1bae,False
906-937-1996x38384,+1-877-402-9220x7812,2025-04-14 23:58:20,661,sms_in,answer,"48.14932576902393,-154.1325798096305",5daa8bd5-b1be-4f07-af6b-be6984abf253,False
(317)882-7616x74903,436.643.2130,2025-04-27 05:16:14,298,sms_out,clearly,"43.455422338376394,-169.882059309311",2962e061-cb51-4c64-a124-4894a840c757,False
+1-200-858-4386x8906,988.925.9926x6550,2025-01-02 02:30:40,313,sms_in,then,"15.212874844682972,-169.30497418510834",16ecac3e-e6fc-40dd-8ab8-36f678dc4a16,
392-428-9179,+1-904-673-0747x88188,2025-03-04 13:25:10,503,voice_out,late,"34.7747117473229,48.58294331538508",fb222593-762f-4b3c-9b8f-6d2423ade1ff,True
001-596-913-6540x213,001-878-580-7026x3227,2025-03-30 05:02:42,513,sms_out,cover,"-63.35162570988416,86.73683342555626",200f896e-3205-4eed-9e78-d813a634b0e0,
988.657.3575x795,842.989.3370,2025-02-02 13:35:05,846,sms_out,data,"37.25812404644728,-15.258796224821594",c3bd3516-718e-41e1-af71-df179c16ba91,False
(257)293-6267,624.510.3935,2025-01-12 14:14:24,283,sms_out,seek,"-30.3388781691036,86.60755762349146",7482782b-8d23-435c-b05c-6e2fc23c34f7,False
9252907031,945.260.6280,2025-04-28 00:45:58,732,sms_out,perform,"-88.78718879839997,166.2091723425914",aca79ea9-b760-4a80-a345-63f5872946be,False
977-963-7725x08324,996-544-3150x64564,2025-03-20 13:28:17,787,voice_in,social,"43.32067963598175,-77.81410116578513",c6b0748a-7566-4fa9-ab2e-59d84333b76d,False
723.712.4642,2145017127,2025-02-24 08:57:30,946,voice_in,way,"-35.69335402256065,-115.23995261484576",bb66a0d2-06f1-4a62-a4c7-00204741bf3a,False
664.739.5279x97419,(664)781-1164,2025-04-11 08:55:33,166,sms_in,degree,"-84.0956266392722,-43.82531899975612",c30a8be1-d792-45d4-9a3a-cc9489e157b4,True
986-551-0190x39411,990-786-0290x27086,2025-03-07 00:47:14,818,voice_in,perhaps,"-34.95730730534215,-105.08023501648015",bf235771-13e8-41da-a4b5-bfb35cd3a3b6,True
+1-683-558-6028x436,001-370-747-0428x25085,2025-01-25 00:47:32,1087,sms_in,sell,"-23.709821963522927,37.25886222600241",eaf6e171-fdbb-41fc-94c9-68ee1413b20e,
+1-671-366-5267x7893,+1-610-482-9689x04078,2025-03-20 03:50:22,1158,voice_out,important,"1.1260498957346528,-31.16731885629511",c35098a4-44d5-4d29-b881-e7e7070dbbc7,True
8666783939,454-981-6447,2025-02-02 09:55:05,701,voice_out,school,"-38.43741983514404,-134.56499861955368",c345b314-49d3-4e05-82d5-19fdc4b1dc5d,False
001-342-818-6574x12028,001-576-281-8031x325,2025-02-18 13:08:02,61,sms_in,head,"42.15741411430358,-155.12170021571345",f56ab283-67c4-40e3-a11b-a39b871437b0,True
486.677.3646,222.565.0816,2025-02-01 08:43:06,971,sms_in,find,"-5.565451875408783,-133.2216437055444",a967526a-36a6-4fe2-a526-c95a37b8e9fe,
6795168768,(662)253-1911x98763,2025-03-24 08:51:07,372,voice_in,officer,"65.18404517806928,103.17072546261323",5a37e951-42ad-41f4-a63b-439b862a6cc0,True
292-910-1908x8698,001-666-716-1602x968,2025-02-13 18:12:45,78,voice_in,somebody,"-32.30713471226946,-81.63162942750644",af0818ce-4ebf-4775-834a-f0f8a2d68632,True
334.243.1514x89203,(704)394-4486x8059,2025-02-28 06:22:32,337,sms_out,job,"65.11245516212134,-43.07147985928978",9159b24f-23db-424a-b575-6fd24db30f8f,True
299.566.6219x596,(960)681-3169x144,2025-04-20 01:17:19,1007,sms_in,easy,"-18.171628183243314,54.39776907582137",e35b811b-6124-48cf-82e0-2e0e90dd0737,False
404.835.6293x7004,413.750.3442,2025-01-14 00:07:04,1151,sms_in,off,"85.07597066968023,107.2498113059496",cf341ac5-ffc1-4332-bbee-8bd5b67e24ab,False
(438)378-6149x67374,690.259.8383,2025-03-06 20:10:52,1181,voice_out,good,"56.56006051398148,41.65784107581291",267c7a03-688e-481a-a069-49c1c8bb3273,True
608-704-0923x3063,(531)538-0579,2025-03-13 00:03:40,583,voice_in,interview,"-12.998892332207262,-112.52667955630392",82571185-471a-4ea0-ae84-751af6e815f2,
(853)348-9304,589.958.1237,2025-01-13 08:46:27,725,sms_out,value,"-19.191669164438665,149.94297379788816",cefa46f6-e2ec-4359-859f-b7abc4da7fdf,
(672)724-4406x0402,(303)530-0007,2025-02-28 19:10:48,39,voice_in,might,"-47.50694225700475,-53.710175367122204",6a104d17-fb52-4d65-9186-f022b8020f65,
457-320-3985x52086,270.635.6335,2025-01-29 01:25:39,226,voice_in,huge,"-8.65892960333234,110.00603654455631",1544c994-2300-4bc7-91f2-bd63853adaf3,False
(397)507-7736,891.930.8546x3967,2025-02-10 13:56:11,745,voice_in,director,"16.813582560312838,104.28675675431055",3514357a-ddb4-4cf0-bec4-474f17982be8,
776.594.0441,001-937-219-4458,2025-02-22 07:56:14,54,sms_out,trial,"-69.94858145942709,-126.1261358682294",48b09511-e91c-48a2-8373-d1433e22333a,False
001-253-305-8150x272,781-998-5582x0534,2025-04-17 11:43:16,112,sms_in,amount,"-41.5085932088156,30.390695713165883",73e109b0-57fd-4967-bab9-a3a9de4740e6,False
+1-432-495-6642x73547,+1-955-387-7486x44156,2025-02-18 08:25:06,854,voice_in,president,"89.69435786599502,177.61209802548314",46491a42-bbdb-4c78-a6fd-04ef9ae6cc12,True
704.993.2109x368,292-506-2828x65791,2025-04-17 07:58:31,41,voice_in,south,"35.509587220242025,150.61693116134535",d9d914b2-ef3b-493a-b7af-2883f6c52f60,True
395-599-1839x9608,899-899-1861x488,2025-02-04 03:10:18,613,sms_out,tree,"-89.13172641277903,-113.72928851922481",ad0fe68d-6ddd-46af-b207-cc3c828ee307,True
(593)588-9234x136,377.904.1742x99726,2025-02-12 02:23:42,239,sms_in,protect,"81.21744910585858,147.81289318926764",9e597b44-b3f2-4bb4-b5a7-4c32b250b80d,
516-695-7342,001-563-513-3721x74798,2025-01-12 00:03:57,131,sms_out,federal,"-31.392548611981425,47.59006434017124",40d88086-a451-4933-82a8-28c66bb7080e,True
499.601.1349,+1-559-565-8210,2025-01-20 21:59:40,608,sms_in,see,"-16.293836034638588,-156.0939109639431",f5b8e7e4-0ea2-4251-8c36-575fd662146b,False
689.774.5863,978.618.3255x5095,2025-01-04 15:56:35,656,sms_in,guy,"-30.957241295054708,6.756712225505737",10a1a014-3a0f-4bc0-9910-73c6fc75584c,False
+1-803-780-6963x935,001-433-566-0229x804,2025-03-31 02:54:26,729,sms_in,heavy,"-55.227742900233046,129.82284178849062",f33b4eb6-313a-4dc4-813f-a8b6323fb7c1,True
608-648-1184x693,(968)320-9148x08126,2025-01-08 10:33:21,693,voice_in,left,"50.11392362409663,78.15477066272064",991c6cb2-4f62-48ac-81e0-3e5a9a2f3206,True
001-492-449-3227x43987,+1-849-870-3111x522,2025-03-31 19:26:04,714,voice_in,section,"-53.61441735573001,147.79686263403494",f8f0e912-70f1-4e9b-b186-e24c3085ba45,False
783-935-5122,+1-917-956-1778x5979,2025-01-13 00:05:55,603,voice_out,degree,"66.8760420268519,50.35177554886289",012c6344-9013-46f3-8dc5-f1eb832b4e62,False
232-682-4760x1201,428-385-8099x64355,2025-01-04 18:40:28,330,sms_out,rule,"-27.73722335814282,8.866629152388583",5e54f446-0894-492a-8e5d-8220e8091528,False
4717589034,+1-348-704-4128x662,2025-03-02 22:12:35,535,sms_in,family,"-60.30388067397766,22.561892554716707",98fdec9d-5585-43e0-8f5c-b983feb408b3,False
001-553-420-9994x42847,446-930-5856,2025-02-27 21:05:54,3,voice_in,language,"77.62840621503835,66.94584213963535",48481238-6f06-4c65-8818-3632dd8ba49c,
635-613-8000,760.352.9147x9768,2025-02-07 01:36:23,618,voice_in,police,"77.87728961327767,-149.8564954682109",0cd4f9e9-d078-4f0e-a626-d4bdda2903c5,
989.669.7177x9176,457-825-9987,2025-03-17 01:41:58,347,voice_out,road,"64.71080236030545,-26.043136272238286",7844d627-83e8-4518-b9d0-a5dba94e808b,False
001-291-315-2582x0150,(662)644-6426,2025-01-01 06:28:55,197,sms_in,music,"88.53440914269817,-100.62355213784474",5750aa39-f8c1-4941-bcc7-b789a8376445,
849-983-3697,954.377.8872,2025-01-29 08:08:22,1143,sms_in,these,"-55.16665154619455,80.28871510374904",1c2d0029-e281-41cc-a4a9-fcd92867a6bd,False
(705)222-3615,201.867.9667x8220,2025-02-06 11:55:01,869,sms_out,level,"-24.34659827143612,169.2634436394277",3d747624-7d34-4af8-80ab-dcfadea843a0,True
469-653-6196,001-389-686-2074x71223,2025-03-23 05:28:22,980,voice_out,despite,"-71.47800778515148,131.49974897175696",78cd0639-9cc2-4a3a-b85a-daec42a0a3f2,
3532429321,433-980-7653,2025-04-12 08:34:46,254,sms_out,marriage,"-36.08614308241206,-45.85687955001319",11bb053d-eb02-46f3-9b0c-d4f48f9605f4,False
6074706537,855-481-1531x61638,2025-02-21 20:12:00,401,voice_in,thus,"-17.530872115374237,58.539898887515335",34849821-63e8-44bc-92ab-9eb1b2dd1ac1,False
320-648-6778,+1-472-770-3280x00058,2025-03-13 08:39:19,450,voice_in,nor,"-33.08933777227482,165.66986052173405",21239231-731e-4a06-a829-a4ca7143c20a,False
001-238-674-1291,(820)596-8386,2025-04-09 10:58:21,956,sms_in,rich,"12.688410541773308,-77.87762367194856",9decbe26-cb2c-4c50-9b55-58a8dee77b41,True
7468931326,001-804-411-6643x85137,2025-04-08 22:15:58,219,voice_out,language,"-10.268395357917399,131.61009923912115",bb137469-de93-40be-986c-d913841536a5,False
427.496.4207,(983)639-7226,2025-02-14 12:09:47,169,voice_in,go,"64.98366633921256,60.52438004945432",247050e2-b068-4b83-a319-49ac6068ac3c,
+1-593-250-9817,001-637-571-0133x516,2025-02-09 11:51:51,735,voice_out,why,"-33.14878248923572,99.38065996507856",2b5ea0ff-2fe9-4f7c-978a-bed4a10aa511,
001-967-909-4487,001-285-912-1694x88924,2025-01-14 06:53:38,24,voice_in,cost,"64.04362442882226,-94.48791086134041",10e5c5da-b5e7-4447-9a7f-92ece42a98d6,
(707)282-8381,4953669967,2025-03-11 04:43:06,256,voice_in,street,"69.21511865434232,-70.23365160585627",0c06f99c-a46b-4b94-b75c-d02fc8268d12,
582-314-1309x10965,551.663.1381x9276,2025-04-28 20:08:43,57,voice_out,among,"-25.97216812353787,-30.714949310498355",a839fc87-9ee7-4221-9b9e-f48eb7fa917b,False
(890)205-7583x943,488.667.9691x6828,2025-03-28 17:47:54,389,sms_out,best,"-31.052040954892085,-149.72681955337876",824f4dfc-121e-4f7f-8430-6b73e222d71a,
001-470-788-5166x38577,842.841.8634,2025-02-02 08:30:44,1076,voice_out,state,"31.82773515967864,3.9315401948057342",ae7b78df-dc4c-4892-91e7-baa63b169af7,
+1-619-547-7773,882.598.6629x3303,2025-01-13 09:54:27,194,sms_in,form,"48.45855165534155,119.82455213240974",466b2698-1e1c-4c4b-b638-49cd119db451,False
2585494924,001-498-987-1681x926,2025-01-01 07:41:07,239,voice_out,seem,"26.206454339101086,122.97393419937595",76026237-e0ab-4c70-9222-46edb471a7b9,
871-987-3797x9779,+1-665-675-5447x31042,2025-04-13 17:19:52,466,sms_out,class,"15.352465210306505,-137.00951881329757",cc9589d1-3346-4ed0-953e-503dbf4602f3,
001-394-809-6303x84332,+1-878-596-1660x45657,2025-01-04 17:27:59,935,voice_out,phone,"-24.931289862745302,178.86200842069928",cdd843fa-d995-4d1d-87be-9f4b60ac1bbd,False
+1-766-901-8715x261,8948086489,2025-02-17 07:23:08,626,voice_in,both,"36.30158235795699,-125.63451606971515",fa38640e-6178-4da6-934f-1b3ca6c3a81a,
(229)363-6297,387.701.4090,2025-03-01 14:19:35,213,sms_out,card,"34.5296730722945,-175.19009286618453",d291d865-f53c-4e88-9c38-81a17e446d63,
(364)829-4576x7995,+1-485-974-5361,2025-01-20 20:36:12,663,voice_out,weight,"25.88486803628608,8.389465723589325",28b9a7d0-9a4b-4b30-a67f-f345e6c8c0df,False
738-532-9005x566,001-676-795-6175,2025-03-10 20:34:32,72,sms_in,image,"21.275339162546842,9.901040015147913",a2ed3706-e61d-4d90-a579-45ee500300e6,False
