roaming_status,action,geo_coordinates,event_id,platform,subscriber_id,event_type,position,terminal_model,home_network,network_type,recorded_at,bearer_type,user_id,device_type,timestamp,transaction_id,device_model,tracking_id,os_version,device_os,is_roaming,access_technology,event_name,service_action,roaming_active,location,event_time,log_time,phone_number,connection_type,msisdn,is_fraud,session_id,handset,cell_location,os_type
,,,,,9580628887488,,,,True,,,,,,,,Realme GT,3d5ac1cb-1bc0-4f31-b9ce-71dcc88ef6b7,,iOS 16,,3G,,,,"-74.7280,-21.7443",,25/08/2023 23:42:06,,,,False,,,,
True,,,,Android 11,2007632105492,SIM switch,,Realme GT,,,,,,,,f71c8cdc-f36e-4465-99aa-1c35b71a0166,,,,,,3G,,,,,2023-11-10 10:21:12,,,,,False,,,"45.3005,-112.8995",
,,"2.3938,98.4545",,,,SIM switch,,,,,2023-07-16T15:08:56.000Z,,8605087269033,,,,,5671129b-ee00-4ca1-9b0f-03c3f59a1b45,,,,,,,False,,,,,,,False,,iPhone 13,,
,,"-13.6184,-98.7665",368077d8-dcff-4a85-8890-6876c8549f1a,,,,,Xiaomi Mi 11,,,,,7202086556015,,2023-05-14T14:53:15.000Z,,,,Android 13,,,,,SIM switch,True,,,,,5G,,False,,,,
,SIM switch,"4.1096,-155.2962",,,3135689861415,,,,True,3G,,,,Samsung Galaxy S22,,,,,,Android 11,,,,,,,,2023-03-21 16:17:54,,,,True,,,,
,,"-27.7300,68.6617",,,,,,iPhone 13,,,,,,,,902ed890-23d1-4150-8782-7350b403f355,,,Android 13,,False,5G,,power_on,,,,1675130177,9616238012253,,,False,,,,
True,,,0d45e84a-dc19-432e-bdca-7f9afb73c125,,,,,OnePlus 10,,,,,8205168272558,,09/23/2023 16:17:53,,,,iOS 16,,,3G,,SIM switch,,"-35.9406,100.7937",,,,,,False,,,,
,location_change,,,,3401497006629,,,,,,02/08/2023 22:52:56,4G,,Realme GT,,b1f898af-2494-472e-a6a9-bbed329ff601,,,,,,,,,False,,,,,,,False,,,"-67.4365,163.9622",iOS 15
,app_launch,"-28.2427,-108.8092",c911b7c4-e966-4376-bea4-e294a1875c4e,Android 12,,,,,,,,4G,,,,,Xiaomi Mi 11,,,,,,,,True,,02/09/2023 11:31:55,,,,9283237381391,False,,,,
,,,,,,,"42.0503,-109.4294",,,,,4G,4050203822721,Pixel 6,,,,,Android 12,,,,power_on,,False,,2023-03-22 00:15:20,,,,,False,d3131bca-e4b9-476f-a4c0-fa47925f6551,,,
False,,,6040e67f-6cc8-4637-948b-368783d6f0ce,,,,"-26.9817,170.9754",,,WiFi,,,,OnePlus 10,,,,,Android 12,,,,app_launch,,,,,1686635836,4287697749786,,,False,,,,
,,,2774410e-8b46-4579-aaf0-217254dbb0f0,,,power_on,"21.8425,-122.8301",,,3G,,,8282933147630,Pixel 7,04/21/2023 12:56:40,,,,Android 11,,False,,,,,,,,,,,False,,,,
,,,,Android 12,9474032936023,app_launch,,,,,2023-08-11T01:11:26.000Z,5G,,Vivo V25,,,,,,,False,,,,,,,,,,,True,a2b67ddd-7b3b-4c99-bbae-265e2169bc5d,,"77.1699,-8.4599",
False,app_launch,,cdd5749f-878b-4931-966e-636293ef1042,,,,,,,,,3G,8282244558673,,,,,,Android 13,,,,,,,,,2023-03-17T21:37:40.000Z,,,,False,,Xiaomi Mi 11,,
,,,,,,,,Samsung Galaxy S22,,3G,,,6313615425810,,,7810b916-5007-4b5b-ad17-3f19c86d0d90,,,,,,,,power_on,True,,28/11/2023 11:05:42,,,,,False,,,,
,,"45.5423,-140.6697",,,,,,,True,,,,,,,,,,iOS 15,,,,location_change,,,,2023-06-19 07:41:19,,1469726112679,,,False,e63d8f34-3702-4f7f-a391-579836dc96aa,Oppo F21,,
True,,,34a9cf87-b908-4b69-8e41-991d9abc3cc5,Android 11,,app_launch,,,,,,,,Xiaomi Mi 11,,,,,,,,,,,,"-58.7054,-143.8232",2023-10-31 17:48:06,,,3G,1027172961645,False,,,,
False,,,,,,,"-56.5279,-43.3233",,,5G,,,,,1701769685,,,8f2fce43-f10d-4ae5-90a1-3a00379e301a,Android 11,,,,location_change,,,,,,7838168586568,,,True,,iPhone 14,,
,,,,,,,,,,3G,,,,,,,,,,Android 11,,,app_launch,,False,,,1692870943,1415163428295,,,False,3bec2048-67b1-4757-81e8-4f22088f17c4,iPhone 13,"-74.2864,90.7578",
False,,"17.2268,-58.2522",,,4563362950625,,,,,2G,,,,,,,,,iOS 15,,,,SIM switch,,,,2023-08-14T16:42:38.000Z,,,,,False,69e3fe1a-9898-49eb-a7da-ee18a93e2353,Realme GT,,
,,,,,,,,,False,,,,,,,a14e1cb9-f875-430c-b227-bcbb06318260,,,Android 11,,,5G,power_on,,,"68.9774,114.6539",,1676947567,2094694583732,,,False,,Pixel 6,,
,,,,,,,,,,,,,,,,,Oppo F21,,,,,,,location_change,False,,30/09/2023 16:43:20,,8439360088265,2G,,False,,,"43.9083,62.0040",iOS 15
,,,,,6579115473980,,,,,,,5G,,,,,,,Android 12,,,,,,False,,2023-10-11T13:21:43.000Z,,,,,False,154485e0-e910-4253-8e71-742fc3ea74a8,Vivo V25,,
True,,,0673fa53-93b5-4266-bb94-c83978adf2d3,,,,,,,,,,,Oppo F21,01/05/2023 13:43:14,,,,Android 11,,,,,,,,,,,WiFi,8027833403854,False,,,"-33.3809,-112.0783",
,,,6591b44a-67d8-4fa4-8adb-b5cc3f31c70f,,7379702626898,,,Oppo F21,,,,WiFi,,,,,,,iOS 15,,,,power_on,,False,"70.0954,32.0790",06/07/2023 05:28:04,,,,,True,,,,
,,,,,,app_launch,,,,5G,,,,,,0f997baf-e87c-4816-b681-b772245d88f1,Xiaomi Mi 11,,,,,,,,False,"36.8857,3.8587",,07/29/2023 14:13:36,4816041488346,,,False,,,,Android 13
,,,21899a15-3736-43a4-808b-c25941df4cf4,iOS 15,,power_on,,,False,2G,,,,,,,,,,,,,,,,,,1690642406,5587739032917,,,False,,Oppo F21,"63.3546,-141.0833",
,,,19284b0a-562d-488a-93cf-44bb842fe500,,,,"21.0590,146.0104",Samsung Galaxy S22,,,,,2888910408885,,2023-02-26T20:44:29.000Z,,,,Android 11,,True,,power_on,,,,,,,,,False,,,,
,location_change,,c0e455bb-3058-4631-8847-f65815ec5bf8,,,,"-18.9327,-51.8152",,,WiFi,,,,,,,,,,iOS 16,False,,,,,,,19/04/2023 19:22:27,,,4434249574710,False,,Xiaomi Mi 11,,
,,,,,8174411885984,,"-47.4808,-35.9021",,True,WiFi,,,,Samsung Galaxy S22,2023-03-28 23:14:03,,,f10b0a32-7c87-4f98-91ae-a46fc1d2f746,,iOS 15,,,power_on,,,,,,,,,False,,,,
False,,,5b5deb01-77d0-4c97-803b-e6883e7334d8,,,,"48.9210,-146.7621",,,,,,,,09/06/2023 10:03:39,,iPhone 14,,iOS 16,,,5G,,location_change,,,,,,,8640012067771,False,,,,
,,,,,,,,,False,,,WiFi,,,,,,329b7839-2d43-47f0-aaff-8dfd1f8b9aef,,iOS 16,,,,,,,,11/16/2023 21:38:28,,,3357265250206,False,,Vivo V25,"25.1962,115.6935",
,,,,Android 12,,,,,True,,,,,Xiaomi Mi 11,,,,,,,,,,power_on,,,,2023-12-04T14:20:01.000Z,8657167893648,,,False,4ce2d0b0-7e0d-4758-a928-97dc6ee9b2d1,,,
,,,e2ff5427-591c-42b7-a8af-fac0f2e36a97,,,,,Pixel 6,,,,3G,,,,,,,Android 11,,False,,,SIM switch,,,30/03/2023 04:29:39,,9474187670969,,,False,,,"40.5734,-47.7294",
,,,,Android 11,9362445886557,,,Pixel 6,,,,WiFi,,,,2ac398fe-a487-4491-8de8-68732dcf4b01,,,,,True,,app_launch,,,"6.0298,-165.5545",,09/20/2023 09:26:20,,,,False,,,,
,,,,,3002794398557,,,,True,3G,,,,,2023-08-12 08:41:31,,,,,,,,app_launch,,,,,,,,,False,ee8c25ef-b06b-4307-b996-64a9d6900c65,Vivo V25,"-53.7407,44.7861",iOS 16
,,"46.2494,-69.8580",,,,,,Pixel 7,,,,2G,1339558099017,,,,,,,Android 11,,,,power_on,True,,,2023-05-04 06:49:54,,,,False,,,,
,,"65.1896,33.9809",,iOS 15,6062042070927,SIM switch,,,,,,4G,,,,,Xiaomi Mi 11,08cb2112-3192-48b9-aae5-1d1e6fff082e,,,True,,,,,,11/10/2023 09:21:30,,,,,False,,,,
False,,"30.1738,76.2533",,,,,,,,,2023-03-08 05:27:31,,,Realme GT,,,,,Android 12,,,3G,,power_on,,,,,,,9241578613635,False,,,,
,,,ad6acbda-852d-4527-a445-53a5d1128973,,,,,,,5G,,,,,19/08/2023 18:11:17,,,,,,,,,SIM switch,False,"51.2547,142.3447",,,,,6793820329869,False,,,,iOS 15
,,"-86.4760,-157.3691",,,6227177780646,,,,,,,,,Xiaomi Mi 11,,37a40335-c2ea-4c81-b91d-b072b499f2ef,,,,iOS 16,False,,app_launch,,,,,2023-10-28T12:30:45.000Z,,WiFi,,False,,,,
,location_change,"-55.7111,-178.1408",,Android 12,8703924808597,,,,,,,,,,2023-10-23T08:03:21.000Z,,iPhone 14,960b685e-bba0-4ca0-b8ed-1af0e9e969d3,,,,,,,True,,,,,5G,,False,,,,
,,,,,2920573024819,,,,,,,,,,,,Pixel 6,078502b1-259a-4be3-8b44-e16e6a09e831,,,,,,,False,,,2023-12-09T05:24:50.000Z,,4G,,False,,,"-86.8203,-24.0062",
,,"-80.0665,-23.8664",,,6697353542583,power_on,,,True,,2023-12-20T18:34:28.000Z,,,Samsung Galaxy S22,,5fda5896-5373-43fd-a0b1-dbbb1b9d83a0,,,,Android 13,,2G,,,,,,,,,,False,,,,
,,,,,8952787887214,,"73.7199,15.6706",,,,,,,Samsung Galaxy S22,,7a320f04-e9b6-4edd-a626-0191dce4130e,,,,,False,,,power_on,,,,1682476065,,3G,,False,,,,Android 11
False,,"82.3989,-119.0426",635e2947-0249-43de-9976-c9d955392b70,,,,,,,,,,,,,,Pixel 6,,,,,2G,SIM switch,,,,,05/08/2023 07:00:51,,,9177334704041,False,,,,Android 12
,,"28.4941,69.7485",,,,SIM switch,,,,,,5G,,,02/04/2023 00:31:44,,,5cdad621-d879-4344-909d-314b9a7db86d,Android 11,,True,,,,,,,,,,1364143611371,False,,Xiaomi Mi 11,,
,,,,,,power_on,,Pixel 7,True,,,,,,11/22/2023 04:27:00,,,,,Android 11,,3G,,,,"77.1239,70.7376",,,2315070969323,,,False,29257a03-34d2-41b0-a31a-0c4f9030a8b0,,,
,,"20.1917,127.1470",,,,,,Vivo V25,,,,,9437167558556,,,,,afb78013-3ae2-4b81-943f-4bcc2d1ff2e9,Android 13,,,,,location_change,False,,10/31/2023 22:34:13,,,4G,,False,,,,
,,,,Android 11,,,"33.8614,-15.0613",,False,,2023-11-20T11:15:43.000Z,,,,,,,b9d3ef11-2459-4703-b22f-8734c5ecb7ca,,,,,,location_change,,,,,1727389723739,,,False,,,,
,,,,,,,,,,,,2G,,Oppo F21,,,,c9c47b9e-0843-4f69-9b09-852b24be2d3b,,iOS 16,True,,,location_change,,,01/27/2023 02:25:43,,5449034041128,,,True,,,,
,,"44.0845,-36.3462",,,,,,,,,,,1481481041019,,,,,,,Android 11,False,,,app_launch,,,,1698127535,,3G,,False,,OnePlus 10,,
True,,,62ab5140-733a-4f6d-94d8-c58365bcb9d1,,,,"-86.4403,86.7406",,,,,4G,,Pixel 7,2023-08-18T01:14:53.000Z,,,,,Android 11,,,power_on,,,,,,1534627564458,,,False,,,,
,app_launch,"-3.4310,-101.2172",,iOS 16,3303608967776,,,,,,06/22/2023 22:42:03,,,Realme GT,,,,,,,,5G,,,False,,,,,,,False,9b8a5995-2164-49de-b157-af61a35d87ec,,,
False,,,a23064bb-8f32-4a02-adab-fb9d4e53ecae,,,SIM switch,"13.1579,153.4930",Pixel 7,,,,,4956027965610,,2023-12-23 22:05:14,,,,,,,WiFi,,,,,,,,,,False,,,,iOS 16
,,,,,,app_launch,,,True,,03/09/2023 07:40:02,,,Pixel 7,,5416d61e-711c-40d5-bffc-fb2b35c2e1b8,,,,,,,,,,,,,9852539672779,2G,,False,,,"60.9959,48.3364",Android 12
,,,,iOS 16,,SIM switch,"-73.7585,-93.7033",,,,,,,Realme GT,1678195298,,,788ce64c-685b-4158-b728-9ea393d11782,,,True,,,,,,,,,3G,6745588400621,False,,,,
,app_launch,"-36.5524,134.3249",348778d2-53e1-4a67-b77b-4672fad88d6f,,9994182768968,,,Vivo V25,True,2G,,,,,,,,,,,,,,,,,,2023-02-02 01:33:17,,,,False,,,,Android 12
False,,,f230613c-99c9-4ad0-9387-0f51f0ef0422,,,,,,,5G,,,,Realme GT,,,,,,,,,,app_launch,,,,2023-08-11T20:44:43.000Z,,,2286222765430,False,,,,
,SIM switch,"6.5277,87.5312",,,,,,,True,3G,,,,Oppo F21,1689271175,,,30ab6eee-5d5f-46cc-a716-a0e99abaddb5,iOS 16,,,,,,,,,,3010329388025,,,False,,,,
,,,4d0a1668-c76c-4130-a994-2f86192cbbec,Android 12,,,,,,,08/02/2023 23:27:52,,3643867129299,,,,Vivo V25,,,,True,,SIM switch,,,"23.8319,-7.7195",,,,WiFi,,False,,,,
,,"34.0060,-47.6266",,,,,,Oppo F21,True,,2023-01-19 07:15:42,,,,,5bc4cd71-5d02-4d8f-b02f-8756b6ae71a6,,,,Android 13,,WiFi,,power_on,,,,,,,4956934631003,False,,,,
True,,,,,,,"76.6230,83.0948",Realme GT,,,,,5649281105635,,,,,37f87398-341a-4dcf-87ba-5dc46512328a,,iOS 15,,5G,power_on,,,,,2023-12-23T09:44:36.000Z,,,,False,,,,
False,,,,,,,,,,,,,,,2023-04-30 05:32:36,,Oppo F21,f5ade59e-3d21-4c26-b364-5d29360a3bf0,Android 13,,,3G,,app_launch,,,,,8837525004287,,,False,,,"-28.6204,-141.8310",
,,"-59.5825,12.9227",,,,,,iPhone 14,,,1702336477,,3251327609978,,,,,,,Android 13,,,app_launch,,True,,,,,3G,,False,e4a60127-600f-4db8-a749-50e599eeb4e6,,,
True,,,,,,location_change,,,,5G,,,,,04/28/2023 01:28:24,,,a8b198b6-176b-4a8f-8e17-2ed51293fede,iOS 15,,,,,,,,,,,,2020053959271,False,,iPhone 14,"-52.6840,90.5689",
,,"-53.2104,-98.4955",,,,,,,,,,2G,,OnePlus 10,,18188a31-47ed-45b1-ab2a-c9f9e916d54f,,,Android 11,,True,,location_change,,,,2023-08-21T16:55:31.000Z,,,,2613703155886,False,,,,
,,,42b344cc-7dfd-4417-aaba-dc53668cdd38,,,location_change,"35.0083,104.6399",iPhone 14,,,,,,,,,,,,,,,,,False,,17/09/2023 10:06:37,,4716239711862,3G,,False,,,,iOS 15
,,,,,,,"54.1205,173.8346",,False,,,4G,,,,48a7ef2f-59f8-4d1a-8e78-47a2c90c33f4,Oppo F21,,,,,,location_change,,,,,2023-06-15T02:03:06.000Z,,,2615697759550,False,,,,iOS 15
,,,,,8941294032504,,"4.6244,30.4886",,,,11/03/2023 23:40:18,3G,,,,102a43a3-0e50-45b6-9555-092be4ff2699,,,,,,,,app_launch,True,,,,,,,False,,,,Android 12
,,,,Android 11,,,,,,,,,,OnePlus 10,2023-07-02T22:02:12.000Z,28647f04-c730-4aa3-b5ed-425df6b50072,,,,,,,,,False,"39.9044,87.6576",,,,,3320901820190,False,,,,
,power_on,,,,9497696088557,,,,,,,4G,,,1681413097,,Pixel 6,,,iOS 16,False,,,,,"-63.4473,-121.9486",,,,,,False,034a48c7-3023-4686-b1c0-ba6aacf35beb,,,
,,"-56.9947,-4.8088",,,,SIM switch,,,,,,,,Xiaomi Mi 11,2023-08-04 08:46:41,,,,Android 12,,,WiFi,,,True,,,,6169004548304,,,False,0b7fb427-bbb2-4767-afdb-156b1bbc0d76,,,
False,app_launch,,b6722635-b085-4c90-b3c4-8eee60496bd3,,,,,Samsung Galaxy S22,,4G,,,,,,,,,,,,,,,,,1691252253,,8165507404139,,,False,,,,Android 11
,,,,iOS 16,,,,,,,,4G,6738312884583,Realme GT,,,,,,,True,,location_change,,,"-65.9993,-143.7763",,2023-01-03T02:16:35.000Z,,,,False,efd05379-8ad0-46ca-9989-ca23ebba160b,,,
,,,,,,,"84.6354,-32.1013",,,,,3G,,,,,,,,Android 12,True,,location_change,,,,1697102030,,,,4507889149347,False,3cb06af0-6f1a-4da6-b292-7e8c6c613d1f,Samsung Galaxy S22,,
False,,,,,,app_launch,,,,,,,,,,,Pixel 6,,,iOS 15,,WiFi,,,,,,25/04/2023 22:43:42,8629538466549,,,False,630b4755-bc7b-4318-b335-c85cb645f582,,,
False,,,,,2174350884039,,"-10.9826,44.0394",Oppo F21,,4G,,,,,,,,be389d57-26ea-4988-8a6c-f8eadf2ba9ef,Android 12,,,,,,,,,02/02/2023 11:53:42,,,,False,,,,
True,location_change,,,,,,"9.1910,-25.3416",,,,,,,,1696033846,,,11efa1e3-c9f6-4fa5-983e-11e85b00757b,,,,,,,,,,,2871498287428,2G,,False,,iPhone 14,,
,,,656a3041-99e6-47b9-ac78-8a68c0bb0d42,,,,,Pixel 7,,5G,1677006523,,,,,,,,,iOS 15,,,,SIM switch,True,,,,,,7656305451649,True,,,,
,,,3b575f49-14d9-4957-a7b0-f079058692db,,,,,iPhone 13,,,,5G,,,2023-03-04T22:11:29.000Z,,,,,iOS 16,False,,app_launch,,,,,,,,8920084764577,False,,,"-79.5884,117.5732",
False,,,,iOS 16,,,,,,,,WiFi,,,,d3dc82e4-0887-4965-b882-83c57c17fcd6,OnePlus 10,,,,,,power_on,,,,2023-04-21T01:42:11.000Z,,,,1747292115219,False,,,"46.4464,27.4346",
,,"38.0600,128.5543",,,,,,,,,,,,,,42f4da4a-9215-4a04-adfd-3f6660f10d7e,,,Android 12,,False,,,location_change,,,,03/04/2023 12:50:09,4142117439273,WiFi,,False,,Vivo V25,,
,,,,,7148717780134,,,,,,26/03/2023 09:40:21,,,,,,Pixel 6,,,,,,power_on,,False,,,,,5G,,False,786234cd-f701-429f-b46f-dd760fc17304,,"-63.1716,29.2422",Android 11
,,,,,,power_on,,iPhone 13,,,,WiFi,,,1692670084,,,d1a663ae-0892-4bf7-96cb-cc2b53e193f4,,iOS 16,False,,,,,,,,6634215559203,,,False,,,"-10.6661,26.5890",
,,,,iOS 15,,app_launch,,,False,,,3G,,Oppo F21,,08121dc4-49d6-4483-b632-e21d878c6aab,,,,,,,,,,"-89.9421,163.4849",2023-03-19T13:38:17.000Z,,1460487166409,,,False,,,,
,,,,,,,,Pixel 6,False,,,,,,,,,,,Android 12,,,SIM switch,,,,,12/08/2023 08:26:13,3867471721012,WiFi,,False,533cdc40-7f3f-47e7-be08-55307c1af12a,,"67.1773,-9.3530",
,,,,Android 11,,,"-33.4560,45.6507",,,,,2G,7738625794359,,,,,,,,,,,location_change,False,,06/11/2023 13:49:12,,,,,False,c60ed10a-1a62-44e9-98c1-7605559fdf8c,Pixel 6,,
,,,,,,,,Pixel 7,True,,,,,,06/30/2023 03:49:33,,,,,Android 11,,,,power_on,,,,,,5G,8270325190414,False,c776f177-26b3-4384-886a-7c575fbff70f,,"-11.2991,-0.4497",
,power_on,,eee21ecd-93c0-42d3-b061-055701f69913,Android 12,,,,,True,WiFi,,,,,,,Vivo V25,,,,,,,,,,,2023-03-18T04:38:13.000Z,3012554655177,,,False,,,"8.8578,-157.3662",
,SIM switch,"-39.3507,-127.9479",,,,,,,,,,,,Samsung Galaxy S22,,9695a718-96cd-44bc-9add-0a0dd8c1b2f3,,,,,,2G,,,True,,,1680311408,4722149706863,,,False,,,,Android 11
,,"-78.6822,-40.2073",f97e9310-ea8a-4be2-b369-c4f3de8436bd,Android 13,,,,iPhone 14,,WiFi,09/14/2023 11:21:55,,,,,,,,,,False,,,SIM switch,,,,,3854293089634,,,False,,,,
True,,"59.4157,-38.7729",,iOS 15,7307298995582,app_launch,,Realme GT,,,,,,,,590b929b-563d-470e-b0f6-5ad73c211c17,,,,,,,,,,,05/02/2023 14:38:18,,,WiFi,,False,,,,
,power_on,,,,5431358498454,,,,True,,,,,OnePlus 10,21/06/2023 10:07:56,,,,,,,,,,,,,,,,,False,6bc213ab-9f32-4cf0-abdc-d124270fc7d7,,"-62.3511,-125.3429",iOS 16
,power_on,"-5.7650,-156.9278",,,,,,,True,,,,,iPhone 14,,,,6f0a2660-0a5d-40c0-aecf-10c7b05c1875,Android 12,,,,,,,,,13/05/2023 09:21:22,4915204451425,WiFi,,False,,,,
False,power_on,"86.3004,17.1587",,Android 13,,,,,,,,WiFi,,Pixel 6,2023-03-30T20:09:02.000Z,,,,,,,,,,,,,,,,2372634302726,False,68270eae-c328-46e3-8e8a-994f310b70f5,,,
False,,"86.8998,90.7637",,Android 12,,SIM switch,,,,2G,,,6837687589005,,,eb557c97-ca22-43bf-83f5-f67440bcdca3,Samsung Galaxy S22,,,,,,,,,,,1690187932,,,,False,,,,
,SIM switch,,,,,,,,False,,,WiFi,,,2023-01-25 20:33:08,8edec23d-1312-4877-9792-abca74756247,,,,,,,,,,"-76.3370,-129.7818",,,5650509918310,,,False,,Realme GT,,iOS 16
,,,,,,SIM switch,,,False,,,,,,28/04/2023 01:53:38,,iPhone 13,9e9626b9-7b91-4762-a8f4-a60cf6df72b8,,Android 13,,,,,,"38.9572,5.6979",,,,WiFi,2544048161419,False,,,,
True,,"55.1918,-81.6950",,,,,,Pixel 6,,WiFi,,,7815290686730,,,,,61858c72-b2c0-4568-b04e-8289af865d6c,,,,,SIM switch,,,,2023-10-06 15:58:03,,,,,False,,,,Android 12
,,,,,,,,,,,,,,,,d54b5d04-bd28-4a5b-a647-69991059abe6,Pixel 7,,,,False,,power_on,,,"-21.0489,110.5780",2023-01-26 04:40:42,,,3G,2114271898387,False,,,,iOS 16
,,"-35.6537,172.2813",,Android 12,,power_on,,,,3G,1680140456,,,,,,,,,,True,,,,,,,,,,1364674512404,False,dc0bc256-e17b-44b2-aaf1-bb414cad2803,iPhone 13,,
,,,c2fa2011-cdf4-40b1-ac24-746c0f1f7759,,,power_on,,,,,31/08/2023 09:43:55,,,Oppo F21,,,,,,iOS 15,,2G,,,True,"57.6284,-103.5154",,,,,7646767603853,False,,,,
,power_on,,26d77941-445f-40af-845b-9d0f38cf47e2,,,,"-85.0126,-166.5820",,,,30/11/2023 09:14:29,WiFi,,,,,Pixel 6,,,Android 13,,,,,True,,,,6344523417046,,,True,,,,
,app_launch,,,,,,,,,,,,6003884645655,,,,Vivo V25,a3ce2eff-e606-401a-a466-645f8096d48b,iOS 15,,,,,,False,,2023-08-29 01:11:24,,,2G,,False,,,,
False,,,,,6666913490379,,,,,,,,,,,,,,Android 11,,,,SIM switch,,,,,2023-08-19 06:28:19,,4G,,False,0e3c2b7f-e990-414f-ba94-b95081fe2412,,"55.2557,-3.6205",
,location_change,,,,,,,Oppo F21,True,,,5G,,,,f403418f-a374-4207-9555-f2df931c0a06,,,,,,,,,,"47.0280,-7.6575",,05/09/2023 06:48:32,7814097303023,,,False,,,,Android 12
,,,,,,,,,,,19/10/2023 21:01:26,,6802251118905,,,,,e06efcc3-a482-48d8-8d2d-5e399fa4fb25,iOS 15,,,,location_change,,True,"-82.4762,144.6307",,,,WiFi,,False,,,,
,SIM switch,"6.9279,173.8630",,,1304659638684,,,,True,,,3G,,,,,Xiaomi Mi 11,d6a61017-ca0c-4370-a0ef-7819cb7ebccd,,iOS 16,,,,,,,,2023-04-30 13:41:38,,,,True,,,,
,,"-25.6338,-55.6751",,,,,,,,4G,,,,,,,,,,,True,,,location_change,,,,2023-07-07 19:22:25,,,5503813164579,False,2eb16e7e-3e59-4ae9-b0b8-0796516dd54c,Pixel 7,,
,power_on,"54.8028,-145.4827",,iOS 16,9241836910613,,,,,,,,,,,,,a5b5300c-b18c-44b5-b5fe-c46463553a5a,,,,,,,True,,,12/08/2023 20:36:30,,4G,,False,,,,
,,"40.6998,-34.5518",f506ff41-46ff-447d-8432-7fb0c93378f1,,,power_on,,,,,2023-09-19 00:06:50,2G,,Oppo F21,,,,,,,,,,,True,,,,3194288592155,,,False,,,,
,,,c1725f9e-a59b-4cd5-9d69-d61369280984,,,,,OnePlus 10,True,,2023-04-20T10:46:34.000Z,,,,,,,,iOS 15,,,WiFi,SIM switch,,,,,,6013311280719,,,False,,,"-48.1151,44.2442",
False,,,,,,,"-82.8763,-140.4008",,,,1679947914,5G,,,,28fbe589-d047-424a-973b-a13951f06b08,,,,,,,,power_on,,,,,,,8270166654889,False,,Samsung Galaxy S22,,iOS 16
,location_change,,,,6503698660818,,,Pixel 7,False,,28/04/2023 16:12:39,5G,,,,,,,,Android 11,,,,,,,,,,,,False,bb80f035-9570-41d8-8b04-39a71023f7ea,,,
False,,,,,6303190013145,location_change,,,,,,,,,,ee45a03f-a477-4da7-8123-07569feccb86,Pixel 7,,Android 11,,,,,,,,08/14/2023 15:42:55,,,2G,,False,,,"-35.6508,-131.0445",
,,,,,,,,,,,,,,iPhone 14,,,,,,Android 13,True,,,app_launch,,,08/07/2023 00:28:43,,8389536208088,WiFi,,False,,,"-89.6867,130.7142",
,,,,,4233691975385,,,,,,,,,,,77314714-fe45-457c-9c5d-900cf2097dd0,,,,,False,,,location_change,,,,2023-09-02T00:19:33.000Z,,3G,,False,,iPhone 14,,Android 11
,,,,iOS 16,,,,,,,,5G,5233390532855,,,e21f23a1-88d7-4188-b000-723713dd0d3e,,,,,True,,,SIM switch,,,,2023-07-03 14:52:11,,,,False,,Samsung Galaxy S22,"-28.5114,1.5781",
True,,,,,,,,,,,,,8290336400991,,22/07/2023 23:04:22,,Realme GT,517dd630-b154-4ae1-a2ef-2d5fde463854,,,,,,location_change,,,,,,3G,,False,,,"26.8125,-7.7340",Android 12
,power_on,,,iOS 16,,,,,True,,2023-04-10 12:10:36,,4255398327396,,,f2109a95-2ca4-4c6e-90ee-4e1b11f84618,,,,,,4G,,,,,,,,,,False,,Realme GT,"21.9440,82.7505",
,,,34179620-2941-4e0c-a4ed-8f6a05d12560,,,,,iPhone 13,False,,,,5175739838380,,,,,,Android 12,,,,location_change,,,,,1678674774,,3G,,False,,,"-34.1608,54.2078",
,,"20.1340,-154.4580",,,1858633019409,,,Realme GT,True,,,4G,,,,,,,,,,,,SIM switch,,,19/09/2023 11:36:45,,,,,False,eaa781ec-08f6-4476-a816-7a13ebf00932,,,
,,,,,,location_change,,Pixel 6,,,,,9387305777191,,08/10/2023 05:06:34,,,2dd0cefc-1d15-43e7-81ae-17c098aa2b8e,iOS 15,,False,,,,,"-60.1964,-18.6889",,,,2G,,False,,,,
False,SIM switch,,8e5ac1f9-9a14-4300-befe-4e345aafae87,,1225246265152,,"-85.7944,90.3774",,,,,,,Vivo V25,30/03/2023 04:13:44,,,,Android 13,,,2G,,,,,,,,,,False,,,,
,,,b65c4937-396f-4041-abf0-3edad6fd9b96,,,,"-40.2586,-7.6149",,True,5G,2023-03-08 11:45:04,,,Oppo F21,,,,,,,,,app_launch,,,,,,5171494430031,,,False,,,,
,,,,,2301900586675,SIM switch,"-84.8598,-47.1459",,False,,,2G,,Vivo V25,,f7d9d50f-1e4f-4475-aaed-46ac4bffc79f,,,Android 12,,,,,,,,08/09/2023 21:53:50,,,,,False,,,,
,power_on,,69850e04-328b-4a1f-afab-b1f02c06df64,,,,,,False,,,,,Pixel 7,,,,,Android 12,,,5G,,,,"16.1402,115.0905",2023-03-13 08:49:15,,4187964387926,,,False,,,,
False,,,,,,,,,,,,,,,,df23c322-67bd-48b2-9168-37cd454700a8,,,Android 11,,,,power_on,,,"-89.0861,-81.0946",2023-02-24T12:44:11.000Z,,6019028567898,2G,,False,,iPhone 14,,
